 -0.14981E-02 -0.42542E-04 -0.35682E-04   0.0000       0.0000       0.0000    
 -0.14158E-02 -0.43033E-04 -0.39724E-04   0.0000       0.0000       0.0000    
 -0.13313E-02 -0.43530E-04 -0.43828E-04   0.0000       0.0000       0.0000    
 -0.12471E-02 -0.44025E-04 -0.47867E-04   0.0000       0.0000       0.0000    
 -0.11663E-02 -0.44515E-04 -0.51698E-04   0.0000       0.0000       0.0000    
 -0.10921E-02 -0.44991E-04 -0.55172E-04   0.0000       0.0000       0.0000    
 -0.10278E-02 -0.45447E-04 -0.58141E-04   0.0000       0.0000       0.0000    
 -0.97659E-03 -0.45876E-04 -0.60475E-04   0.0000       0.0000       0.0000    
 -0.94089E-03 -0.46270E-04 -0.62071E-04   0.0000       0.0000       0.0000    
 -0.92249E-03 -0.46624E-04 -0.62864E-04   0.0000       0.0000       0.0000    
 -0.92206E-03 -0.46934E-04 -0.62841E-04   0.0000       0.0000       0.0000    
 -0.93906E-03 -0.47199E-04 -0.62044E-04   0.0000       0.0000       0.0000    
 -0.97157E-03 -0.47419E-04 -0.60576E-04   0.0000       0.0000       0.0000    
 -0.10164E-02 -0.47599E-04 -0.58590E-04   0.0000       0.0000       0.0000    
 -0.10692E-02 -0.47745E-04 -0.56287E-04   0.0000       0.0000       0.0000    
 -0.11249E-02 -0.47866E-04 -0.53892E-04   0.0000       0.0000       0.0000    
 -0.11780E-02 -0.47973E-04 -0.51640E-04   0.0000       0.0000       0.0000    
 -0.12234E-02 -0.48079E-04 -0.49748E-04   0.0000       0.0000       0.0000    
 -0.12566E-02 -0.48196E-04 -0.48396E-04   0.0000       0.0000       0.0000    
 -0.12744E-02 -0.48333E-04 -0.47701E-04   0.0000       0.0000       0.0000    
 -0.12756E-02 -0.48500E-04 -0.47706E-04   0.0000       0.0000       0.0000    
 -0.12606E-02 -0.48702E-04 -0.48372E-04   0.0000       0.0000       0.0000    
 -0.12319E-02 -0.48939E-04 -0.49582E-04   0.0000       0.0000       0.0000    
 -0.11939E-02 -0.49208E-04 -0.51154E-04   0.0000       0.0000       0.0000    
 -0.11519E-02 -0.49503E-04 -0.52863E-04   0.0000       0.0000       0.0000    
 -0.11117E-02 -0.49815E-04 -0.54471E-04   0.0000       0.0000       0.0000    
 -0.10791E-02 -0.50131E-04 -0.55758E-04   0.0000       0.0000       0.0000    
 -0.10585E-02 -0.50441E-04 -0.56554E-04   0.0000       0.0000       0.0000    
 -0.10526E-02 -0.50735E-04 -0.56763E-04   0.0000       0.0000       0.0000    
 -0.10620E-02 -0.51005E-04 -0.56374E-04   0.0000       0.0000       0.0000    
 -0.10850E-02 -0.51247E-04 -0.55465E-04   0.0000       0.0000       0.0000    
 -0.11179E-02 -0.51462E-04 -0.54191E-04   0.0000       0.0000       0.0000    
 -0.11553E-02 -0.51655E-04 -0.52760E-04   0.0000       0.0000       0.0000    
 -0.11913E-02 -0.51834E-04 -0.51396E-04   0.0000       0.0000       0.0000    
 -0.12203E-02 -0.52007E-04 -0.50311E-04   0.0000       0.0000       0.0000    
 -0.12380E-02 -0.52185E-04 -0.49660E-04   0.0000       0.0000       0.0000    
 -0.12418E-02 -0.52377E-04 -0.49527E-04   0.0000       0.0000       0.0000    
 -0.12318E-02 -0.52589E-04 -0.49903E-04   0.0000       0.0000       0.0000    
 -0.12104E-02 -0.52824E-04 -0.50694E-04   0.0000       0.0000       0.0000    
 -0.11818E-02 -0.53079E-04 -0.51734E-04   0.0000       0.0000       0.0000    
 -0.11517E-02 -0.53349E-04 -0.52821E-04   0.0000       0.0000       0.0000    
 -0.11258E-02 -0.53627E-04 -0.53747E-04   0.0000       0.0000       0.0000    
 -0.11090E-02 -0.53902E-04 -0.54340E-04   0.0000       0.0000       0.0000    
 -0.11045E-02 -0.54168E-04 -0.54494E-04   0.0000       0.0000       0.0000    
 -0.11130E-02 -0.54417E-04 -0.54188E-04   0.0000       0.0000       0.0000    
 -0.11330E-02 -0.54646E-04 -0.53485E-04   0.0000       0.0000       0.0000    
 -0.11604E-02 -0.54856E-04 -0.52525E-04   0.0000       0.0000       0.0000    
 -0.11901E-02 -0.55050E-04 -0.51491E-04   0.0000       0.0000       0.0000    
 -0.12165E-02 -0.55236E-04 -0.50575E-04   0.0000       0.0000       0.0000    
 -0.12347E-02 -0.55422E-04 -0.49940E-04   0.0000       0.0000       0.0000    
 -0.12416E-02 -0.55614E-04 -0.49688E-04   0.0000       0.0000       0.0000    
 -0.12364E-02 -0.55820E-04 -0.49840E-04   0.0000       0.0000       0.0000    
 -0.12209E-02 -0.56041E-04 -0.50334E-04   0.0000       0.0000       0.0000    
 -0.11990E-02 -0.56278E-04 -0.51040E-04   0.0000       0.0000       0.0000    
 -0.11758E-02 -0.56526E-04 -0.51787E-04   0.0000       0.0000       0.0000    
 -0.11566E-02 -0.56781E-04 -0.52403E-04   0.0000       0.0000       0.0000    
 -0.11459E-02 -0.57035E-04 -0.52745E-04   0.0000       0.0000       0.0000    
 -0.11460E-02 -0.57284E-04 -0.52738E-04   0.0000       0.0000       0.0000    
 -0.11572E-02 -0.57523E-04 -0.52380E-04   0.0000       0.0000       0.0000    
 -0.11769E-02 -0.57752E-04 -0.51749E-04   0.0000       0.0000       0.0000    
 -0.12010E-02 -0.57973E-04 -0.50979E-04   0.0000       0.0000       0.0000    
 -0.12243E-02 -0.58189E-04 -0.50232E-04   0.0000       0.0000       0.0000    
 -0.12420E-02 -0.58408E-04 -0.49658E-04   0.0000       0.0000       0.0000    
 -0.12505E-02 -0.58633E-04 -0.49368E-04   0.0000       0.0000       0.0000    
 -0.12483E-02 -0.58868E-04 -0.49401E-04   0.0000       0.0000       0.0000    
 -0.12367E-02 -0.59115E-04 -0.49724E-04   0.0000       0.0000       0.0000    
 -0.12187E-02 -0.59370E-04 -0.50238E-04   0.0000       0.0000       0.0000    
 -0.11992E-02 -0.59631E-04 -0.50802E-04   0.0000       0.0000       0.0000    
 -0.11831E-02 -0.59892E-04 -0.51269E-04   0.0000       0.0000       0.0000    
 -0.11744E-02 -0.60146E-04 -0.51515E-04   0.0000       0.0000       0.0000    
 -0.11755E-02 -0.60392E-04 -0.51476E-04   0.0000       0.0000       0.0000    
 -0.11863E-02 -0.60626E-04 -0.51153E-04   0.0000       0.0000       0.0000    
 -0.12043E-02 -0.60852E-04 -0.50618E-04   0.0000       0.0000       0.0000    
 -0.12255E-02 -0.61071E-04 -0.49989E-04   0.0000       0.0000       0.0000    
 -0.12449E-02 -0.61292E-04 -0.49405E-04   0.0000       0.0000       0.0000    
 -0.12584E-02 -0.61518E-04 -0.48988E-04   0.0000       0.0000       0.0000    
 -0.12630E-02 -0.61754E-04 -0.48820E-04   0.0000       0.0000       0.0000    
